ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight,normalized_weight,livesInUrbanArea,owningHouse,ScaledIncome,age_65_more,age_30_less,age_category,household_size,income_category,moreThanOneCar,moreThanOneBike,individualHouse,male,single,haveChildren,haveGA,highEducation,artisans,employees,occupation_status,childCenter,childSuburb,TimePT_scaled,TimePT_hour,TimeCar_scaled,TimeCar_hour,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,PurpHWH,PurpOther,number_of_trips,urbanization
10350197.0,1.0,5.0,124.0,36.0,24.0,11.0,2.44,22.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,6.0,1.0,1980.0,2.0,2.0,1.0,2.0,15000.0,8.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,3.5,2.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,5.0,1.0,4.0,5.0,1.0,4.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,6.0,6.0,6.0,4.0,2.0,6.0,1.0,5.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,5.0,5.0,4.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,5.0,4.0,4.0,4.0,2.0,1.0,7.0,1.0,1.0,4.0,1.0,5.0,2.0,3.0,3.0,1.0,3.0,1.0,26.0,1.0,64.0,1.0,24.0,1.0,30.0,0.000378621,0.893778821192461,0.0,0.0,15.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.62,2.0666666666666664,0.11,0.36666666666666664,0.0,0.35000000000000003,5.2,1.0,0.0,2.0,2.0
10350199.0,4.0,4.0,123.0,21.0,59.0,9.4,2.03,19.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,5.0,2.0,1977.0,2.0,3.0,2.0,4.0,9000.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,9.4,2.91,4.0,4.0,3.0,2.0,5.0,5.0,2.0,3.0,2.0,4.0,6.0,4.0,4.0,1.0,3.0,5.0,5.0,1.0,5.0,3.0,3.0,3.0,5.0,4.0,6.0,6.0,6.0,2.0,4.0,2.0,2.0,6.0,6.0,3.0,4.0,2.0,3.0,1.0,5.0,5.0,3.0,3.0,1.0,3.0,6.0,2.0,1.0,5.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,7.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,22.0,1.0,43.0,5.0,20.0,1.0,33.0,0.000232084,0.5478612225355464,0.0,0.0,9.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.615,2.05,0.095,0.31666666666666665,0.9400000000000001,0.29100000000000004,4.4,0.0,1.0,1.0,2.0
10350199.0,4.0,2.0,80.0,26.0,3.0,4.8,1.13,12.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,5.0,2.0,1977.0,2.0,3.0,2.0,4.0,9000.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,4.8,1.62,4.0,4.0,3.0,2.0,5.0,5.0,2.0,3.0,2.0,4.0,6.0,4.0,4.0,1.0,3.0,5.0,5.0,1.0,5.0,3.0,3.0,3.0,5.0,4.0,6.0,6.0,6.0,2.0,4.0,2.0,2.0,6.0,6.0,3.0,4.0,2.0,3.0,1.0,5.0,5.0,3.0,3.0,1.0,3.0,6.0,2.0,1.0,5.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,7.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,11.0,1.0,51.0,5.0,20.0,1.0,33.0,0.000232084,0.5478612225355464,0.0,0.0,9.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.4,1.3333333333333333,0.06,0.2,0.48,0.16200000000000003,2.2,0.0,1.0,2.0,2.0
10350271.0,11.0,6.0,147.0,42.0,35.0,22.0,2.04,28.0,2.0,3.0,2.0,-1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,15.0,4.0,2.0,1971.0,2.0,3.0,2.0,6.0,7000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,22.0,2.92,2.0,3.0,4.0,2.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,5.0,2.0,4.0,2.0,4.0,4.0,2.0,6.0,6.0,2.0,4.0,1.0,4.0,6.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,5.0,2.0,4.0,2.0,5.0,4.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,7.0,1.0,1.0,4.0,1.0,5.0,2.0,4.0,1.0,1.0,4.0,1.0,20.0,1.0,70.0,4.0,30.0,1.0,39.0,0.00087004,2.0538304150860323,0.0,1.0,7.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.735,2.45,0.14,0.4666666666666667,2.2,0.292,4.0,0.0,1.0,2.0,2.0
10350271.0,4.0,2.0,117.0,62.0,25.0,8.6,1.46,20.0,2.0,3.0,2.0,-1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,15.0,4.0,2.0,1971.0,2.0,3.0,2.0,6.0,7000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,8.6,2.09,2.0,3.0,4.0,2.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,5.0,2.0,4.0,2.0,4.0,4.0,2.0,6.0,6.0,2.0,4.0,1.0,4.0,6.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,5.0,2.0,4.0,2.0,5.0,4.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,7.0,1.0,1.0,4.0,1.0,5.0,3.0,4.0,1.0,1.0,4.0,1.0,15.0,1.0,30.0,4.0,23.0,1.0,39.0,0.00087004,2.0538304150860323,0.0,1.0,7.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.585,1.95,0.1,0.3333333333333333,0.86,0.209,3.0,0.0,1.0,3.0,2.0
10350272.0,1.0,3.0,266.0,67.0,95.0,37.2,5.34,51.0,2.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,41.0,4.0,1.0,1968.0,2.0,3.0,1.0,8.0,7000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,37.2,7.65,2.0,1.0,3.0,2.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,6.0,6.0,2.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,4.0,3.0,6.0,6.0,4.0,6.0,6.0,3.0,6.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,7.0,1.0,1.0,4.0,1.0,5.0,3.0,4.0,2.0,2.0,3.0,1.0,55.0,1.0,104.0,3.0,-1.0,1.0,42.0,0.000409116,0.9657658085816023,0.0,1.0,7.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.33,4.433333333333334,0.255,0.85,3.7200000000000006,0.7650000000000001,11.0,1.0,0.0,3.0,2.0
10350272.0,7.0,5.0,250.0,18.0,137.0,11.0,5.16,40.0,2.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,41.0,4.0,1.0,1968.0,2.0,3.0,1.0,8.0,7000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,11.0,7.39,2.0,1.0,3.0,2.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,6.0,6.0,2.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,4.0,3.0,6.0,6.0,4.0,6.0,6.0,3.0,6.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,7.0,1.0,1.0,4.0,1.0,5.0,2.0,4.0,2.0,2.0,3.0,1.0,49.5,1.0,95.0,3.0,20.0,1.0,42.0,0.000409116,0.9657658085816023,0.0,1.0,7.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.25,4.166666666666667,0.2,0.6666666666666666,1.1,0.739,9.9,0.0,1.0,2.0,2.0
10359998.0,1.0,1.0,33.0,14.0,5.0,3.0,0.68,9.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,5.0,25.0,3.0,1.0,1960.0,2.0,3.0,1.0,6.0,5000.0,3.0,2.0,2.0,2.0,2.0,2.0,-1.0,3.0,0.97,1.0,3.0,5.0,4.0,3.0,3.0,6.0,6.0,6.0,3.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0,4.0,3.0,6.0,3.0,6.0,6.0,5.0,3.0,5.0,1.0,5.0,6.0,6.0,6.0,1.0,5.0,5.0,1.0,5.0,5.0,2.0,4.0,4.0,5.0,-1.0,3.0,3.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,1.0,7.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,7.0,1.0,14.0,4.0,15.0,1.0,50.0,0.000409116,0.9657658085816023,0.0,1.0,5.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.165,0.55,0.045,0.15,0.30000000000000004,0.097,1.4000000000000001,1.0,0.0,1.0,2.0
10359999.0,3.0,2.0,88.0,16.0,9.0,26.0,5.02,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,-1.0,26.0,7.19,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,7.0,1.0,1.0,4.0,1.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0,54.0,0.0,63.0,-2.0,109.0,1.0,-1.0,0.000409116,0.9657658085816023,0.0,0.0,-0.001,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.44,1.4666666666666666,0.2,0.6666666666666666,2.6,0.7190000000000001,10.8,1.0,0.0,2.0,2.0
10360009.0,4.0,1.0,29.0,12.0,0.0,6.2,0.92,9.0,4.0,2.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,-1.0,1.0,1.0,7.0,30.0,4.0,1.0,1941.0,2.0,3.0,9.0,1.0,7000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,6.2,1.32,6.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0,3.0,2.0,2.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,6.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,9.0,1.0,17.0,4.0,10.0,1.0,69.0,0.0003213,0.7584659468152525,1.0,1.0,7.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.145,0.48333333333333334,0.045,0.15,0.6200000000000001,0.132,1.8,0.0,1.0,1.0,2.0
10360009.0,7.0,0.0,0.0,5.0,0.0,0.0,0.14,1.0,4.0,2.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,-1.0,1.0,1.0,7.0,30.0,4.0,1.0,1941.0,2.0,3.0,9.0,1.0,7000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.2,6.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0,3.0,2.0,2.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,6.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,0.8,2.0,-1.0,4.0,10.0,1.0,69.0,0.0003213,0.7584659468152525,1.0,1.0,7.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.005,0.016666666666666666,0.0,0.020000000000000004,0.16000000000000003,0.0,1.0,1.0,2.0
10360009.0,1.0,2.0,71.0,32.0,4.0,4.8,1.06,14.0,4.0,2.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,-1.0,1.0,1.0,7.0,30.0,4.0,1.0,1941.0,2.0,3.0,9.0,1.0,7000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,4.8,1.52,6.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0,3.0,2.0,2.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,6.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,11.0,1.0,35.0,4.0,-1.0,1.0,69.0,0.0003213,0.7584659468152525,1.0,1.0,7.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.355,1.1833333333333333,0.07,0.23333333333333334,0.48,0.15200000000000002,2.2,1.0,0.0,1.0,2.0
10360009.0,1.0,3.0,90.0,1.0,38.0,6.2,0.42,5.0,4.0,2.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,-1.0,1.0,1.0,7.0,30.0,4.0,1.0,1941.0,2.0,3.0,9.0,1.0,7000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,6.2,0.6,6.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0,3.0,2.0,2.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,6.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,51.0,4.0,7.0,1.0,69.0,0.0003213,0.7584659468152525,1.0,1.0,7.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.45,1.5,0.025,0.08333333333333333,0.6200000000000001,0.06,0.6000000000000001,1.0,0.0,1.0,2.0
10360011.0,1.0,4.0,180.0,71.0,41.0,26.4,4.43,45.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,30.0,4.0,1.0,1954.0,2.0,2.0,1.0,3.0,7000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,26.4,6.35,3.0,4.0,2.0,2.0,4.0,5.0,5.0,2.0,2.0,5.0,2.0,5.0,5.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,5.0,3.0,1.0,2.0,2.0,4.0,1.0,44.5,1.0,68.0,4.0,75.0,1.0,56.0,0.000409116,0.9657658085816023,1.0,1.0,7.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,3.0,0.225,0.75,2.64,0.635,8.9,1.0,0.0,3.0,2.0
10360011.0,1.0,10.0,312.0,58.0,51.0,59.6,14.03,93.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,30.0,4.0,1.0,1954.0,2.0,2.0,1.0,3.0,7000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,59.6,20.1,3.0,4.0,2.0,2.0,4.0,5.0,5.0,2.0,2.0,5.0,2.0,5.0,5.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,5.0,3.0,1.0,2.0,2.0,4.0,1.0,135.5,1.0,203.0,4.0,100.0,1.0,56.0,0.000409116,0.9657658085816023,1.0,1.0,7.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.56,5.2,0.465,1.55,5.960000000000001,2.0100000000000002,27.1,1.0,0.0,3.0,2.0
10360013.0,1.0,4.0,181.0,97.0,15.0,16.2,2.07,24.0,4.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,5.0,10.0,4.0,1.0,1968.0,2.0,1.0,1.0,3.0,7000.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,16.2,2.97,3.0,1.0,3.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,2.0,5.0,4.0,2.0,3.0,5.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,1.0,3.0,2.0,4.0,2.0,5.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,4.0,5.0,2.0,3.0,4.0,5.0,4.0,2.0,2.0,5.0,1.0,3.0,4.0,4.0,4.0,1.0,-1.0,4.0,2.0,1.0,4.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,1.0,20.0,1.0,69.0,5.0,60.0,1.0,42.0,0.000109132,0.2576187541482793,1.0,1.0,7.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.905,3.0166666666666666,0.12,0.4,1.62,0.29700000000000004,4.0,0.0,1.0,3.0,2.0
10360014.0,10.0,2.0,95.0,50.0,8.0,9.6,2.84,27.0,4.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,5.0,10.0,4.0,1.0,1968.0,2.0,3.0,1.0,3.0,7000.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,9.6,4.07,3.0,1.0,3.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,2.0,5.0,4.0,2.0,3.0,5.0,5.0,1.0,5.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,5.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,4.0,5.0,2.0,3.0,4.0,5.0,4.0,2.0,2.0,5.0,1.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,28.0,1.0,37.0,5.0,30.0,1.0,42.0,0.000109132,0.2576187541482793,1.0,1.0,7.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.47500000000000003,1.5833333333333333,0.135,0.45,0.96,0.40700000000000003,5.6000000000000005,0.0,1.0,2.0,2.0
10360015.0,1.0,5.0,126.0,21.0,12.0,9.2,2.7,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,-1.0,9.2,3.87,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,4.0,2.0,1.0,4.0,1.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0,28.0,1.0,93.0,-2.0,30.0,1.0,-1.0,0.000160139,0.3780266985902513,1.0,0.0,-0.001,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.63,2.1,0.13,0.43333333333333335,0.9199999999999999,0.387,5.6000000000000005,1.0,0.0,2.0,2.0
10360016.0,1.0,2.0,184.0,94.0,10.0,20.0,2.57,30.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,10.0,3.0,2.0,1966.0,2.0,1.0,1.0,6.0,5000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,20.0,3.68,1.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,6.0,3.0,1.0,5.0,5.0,1.0,3.0,6.0,5.0,1.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,6.0,2.0,2.0,3.0,1.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,5.0,1.0,2.0,2.0,3.0,4.0,4.0,-1.0,4.0,2.0,1.0,4.0,1.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,22.0,1.0,80.0,4.0,65.0,1.0,44.0,0.000367986,0.8686736691713585,1.0,1.0,5.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.92,3.0666666666666664,0.15,0.5,2.0,0.36800000000000005,4.4,0.0,1.0,3.0,2.0
10360024.0,1.0,5.0,200.0,80.0,12.0,30.4,2.33,26.0,5.0,3.0,2.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,5.0,15.0,5.0,1.0,1959.0,2.0,1.0,1.0,1.0,9000.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,15.2,3.34,4.0,4.0,2.0,1.0,5.0,5.0,4.0,1.0,3.0,3.0,4.0,2.0,5.0,1.0,5.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,4.0,1.0,5.0,3.0,4.0,1.0,5.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,2.0,1.0,4.0,1.0,5.0,3.0,3.0,2.0,2.0,3.0,1.0,24.5,1.0,108.0,3.0,40.0,1.0,51.0,0.000109132,0.2576187541482793,1.0,1.0,9.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.3333333333333335,0.13,0.43333333333333335,1.52,0.334,4.9,0.0,1.0,3.0,2.0
